Order ID,Customer ID,Customer Name,Product,Category,Size,Location,Region,Total Sale,Quantity,Payment Method,Payment Confirmation,Date,Process Timestamp,Status,Customer Type,Order Source,Discount Applied,Discount Amount,Shipping Cost,Tax,Delivery Time (days),Employee Assigned,Warranty Period (days),Return Requested,Review Score,Feedback,Raw Materials Used,Raw Materials Cost (INR)
ORD1430,6649,Riya,Fly Ash Brick,Commercial,Large,Bangalore,South,19221,762,Online,Yes,2023-04-06,2023-04-06 10:16:00,In Progress,New,Website,No,0,2687,1285,2,Agent C,217,Yes,2,Good,"Admixture, Water",1010
ORD1431,2498,Vikram,Clay Brick,Commercial,Small,Kolkata,East,76034,525,Card,No,2023-05-01,2023-05-01 09:59:00,Completed,New,Website,Yes,21,2974,11004,10,Agent C,31,No,5,Average,"Cement, Fly Ash, Sand, Admixture",4230
ORD1432,8217,Sanjay,Fly Ash Brick,Commercial,Medium,Kolkata,East,67478,941,Online,No,2023-10-29,2023-10-29 07:57:00,Pending,New,Website,Yes,4600,1782,10043,1,Agent C,244,No,1,Average,"Sand, Fly Ash",580
ORD1433,1457,Anita,Concrete Brick,Industrial,Medium,Mumbai,West,56346,709,Cash,Yes,2023-04-22,2023-04-22 22:15:00,Pending,New,App,Yes,4145,569,6741,3,Agent A,359,No,5,Good,"Sand, Admixture, Gravel, Fly Ash",2120
ORD1434,1745,Sanjay,Clay Brick,Industrial,Medium,Chennai,South,29079,1159,Card,Yes,2023-02-16,2023-02-16 11:44:00,Pending,New,Website,Yes,3979,2150,2405,8,Agent A,259,Yes,1,Average,"Sand, Water, Cement, Gravel",1260
ORD1435,4104,Arjun,Fly Ash Brick,Industrial,Medium,Mumbai,West,54654,810,Card,Yes,2023-08-21,2023-08-21 12:28:00,Completed,Returning,Website,No,0,1804,2863,3,Agent B,343,Yes,4,Poor,"Sand, Cement, Gravel, Water",1870
ORD1436,7949,Neha,Refractory Brick,Industrial,Small,Bangalore,South,34049,1309,Online,No,2023-01-10,2023-01-10 19:40:00,In Progress,New,App,Yes,3985,1654,2432,5,Agent D,114,No,4,Good,"Admixture, Gravel, Fly Ash",2720
ORD1437,1975,Riya,Fly Ash Brick,Residential,Large,Chennai,South,18410,719,Cash,No,2023-12-29,2023-12-29 02:19:00,Completed,New,App,Yes,4503,2898,1139,8,Agent B,351,Yes,3,Poor,"Fly Ash, Cement",950
ORD1438,7089,Anita,Concrete Brick,Industrial,Large,Bangalore,South,57027,1344,Card,Yes,2023-04-30,2023-04-30 14:07:00,In Progress,New,Walk-in,Yes,2243,2320,4218,10,Agent B,162,Yes,2,Very Poor,"Sand, Water, Cement, Admixture",1770
ORD1439,7930,Arjun,Cement Brick,Commercial,Large,Delhi,North,30805,727,Cash,No,2023-01-17,2023-01-17 05:58:00,Pending,Returning,App,Yes,752,2139,4288,5,Agent D,268,No,2,Poor,"Sand, Water",290
ORD1440,1616,Karan,Refractory Brick,Commercial,Large,Mumbai,West,63794,1440,Online,No,2023-06-03,2023-06-03 17:54:00,Completed,Returning,Phone,No,0,1557,6993,4,Agent A,246,No,5,Good,"Cement, Gravel",1020
ORD1441,5981,Karan,Fly Ash Brick,Industrial,Small,Kolkata,East,33032,737,Online,Yes,2023-08-23,2023-08-23 03:54:00,In Progress,New,Walk-in,No,0,1025,4263,8,Agent C,120,Yes,2,Poor,"Gravel, Water, Sand",420
ORD1442,1187,Vikram,Refractory Brick,Commercial,Large,Delhi,North,77274,900,Cash,Yes,2023-06-19,2023-06-19 19:33:00,In Progress,New,App,No,0,2602,6840,8,Agent A,231,Yes,5,Average,"Admixture, Sand, Fly Ash, Cement",1840
ORD1443,6870,Neha,Concrete Brick,Commercial,Medium,Chennai,South,27154,1073,Card,No,2023-08-07,2023-08-07 10:36:00,Completed,New,Walk-in,Yes,4033,1204,3229,1,Agent D,223,No,1,Excellent,"Admixture, Fly Ash, Gravel, Cement",1880
ORD1444,7793,Karan,Refractory Brick,Residential,Large,Kolkata,East,70450,1917,Card,Yes,2023-12-19,2023-12-19 13:31:00,Completed,New,Walk-in,Yes,803,1697,7418,10,Agent A,72,Yes,3,Good,"Cement, Gravel, Fly Ash, Admixture",2970
ORD1445,9655,Arjun,Concrete Brick,Commercial,Medium,Delhi,North,55632,1777,Cash,No,2023-04-09,2023-04-09 18:00:00,In Progress,Returning,Walk-in,Yes,2833,2244,3026,1,Agent D,333,Yes,4,Good,"Gravel, Admixture, Water, Cement",3250
ORD1446,6277,Sanjay,Fly Ash Brick,Industrial,Medium,Chennai,South,33817,1579,Online,Yes,2023-12-19,2023-12-19 03:00:00,Completed,Returning,Phone,Yes,4992,605,2597,1,Agent A,208,Yes,5,Average,"Water, Fly Ash",810
ORD1447,5873,Sanjay,Clay Brick,Residential,Small,Chennai,South,70894,959,Cash,Yes,2023-11-27,2023-11-27 19:22:00,In Progress,Returning,Website,Yes,737,1571,6714,2,Agent A,58,Yes,1,Excellent,"Admixture, Sand, Water",1750
ORD1448,8894,Neha,Fly Ash Brick,Industrial,Small,Bangalore,South,25110,939,Online,No,2023-04-20,2023-04-20 10:03:00,In Progress,New,Walk-in,No,0,2897,3375,5,Agent A,192,No,1,Average,"Admixture, Water, Sand, Gravel",3070
ORD1449,3524,Riya,Cement Brick,Commercial,Large,Mumbai,West,70075,1935,Cash,Yes,2023-09-13,2023-09-13 11:06:00,Pending,Returning,Phone,Yes,2288,1623,7635,3,Agent D,177,No,4,Excellent,"Gravel, Fly Ash, Water, Admixture",1860
ORD1450,8249,Vikram,Clay Brick,Commercial,Large,Bangalore,South,77874,1420,Cash,Yes,2023-11-12,2023-11-12 11:11:00,Completed,Returning,App,Yes,4920,1144,7281,5,Agent D,140,Yes,2,Poor,"Fly Ash, Water, Gravel, Cement",1430
ORD1451,3397,Karan,Fly Ash Brick,Industrial,Small,Mumbai,West,56236,962,Online,No,2023-01-15,2023-01-15 00:28:00,Pending,New,Phone,Yes,1727,889,8048,9,Agent D,215,No,4,Good,"Admixture, Gravel",1580
ORD1452,2859,Karan,Concrete Brick,Residential,Small,Mumbai,West,71566,1871,Online,No,2023-10-31,2023-10-31 01:13:00,Completed,New,App,Yes,3691,2727,4310,1,Agent D,302,Yes,3,Very Poor,"Sand, Cement",1000
ORD1453,9906,Neha,Clay Brick,Industrial,Medium,Kolkata,East,44596,1598,Cash,Yes,2023-09-01,2023-09-01 16:35:00,Pending,Returning,Phone,Yes,2188,764,5818,1,Agent D,251,No,1,Poor,"Fly Ash, Water, Cement",1110
ORD1454,7027,Arjun,Fly Ash Brick,Industrial,Small,Kolkata,East,57332,1067,Cash,No,2023-02-02,2023-02-02 08:02:00,Completed,New,Walk-in,Yes,658,1313,4015,6,Agent C,45,No,4,Very Poor,"Fly Ash, Water, Sand, Gravel",1260
ORD1455,8869,Anita,Refractory Brick,Residential,Small,Mumbai,West,19201,847,Cash,No,2023-06-03,2023-06-03 06:37:00,In Progress,Returning,Website,No,0,611,1540,3,Agent A,175,Yes,3,Excellent,"Admixture, Water, Cement, Fly Ash",3440
ORD1456,4306,Anita,Cement Brick,Commercial,Small,Chennai,South,73763,1228,Card,Yes,2023-04-22,2023-04-22 08:01:00,Pending,New,Phone,Yes,2666,2097,9692,7,Agent D,325,Yes,3,Good,"Cement, Admixture, Sand, Water",2460
ORD1457,9934,Neha,Clay Brick,Industrial,Medium,Bangalore,South,37742,1611,Online,Yes,2023-10-15,2023-10-15 10:25:00,Completed,Returning,Phone,Yes,812,2204,4498,6,Agent A,346,No,2,Excellent,"Sand, Cement, Gravel",1820
ORD1458,4856,Pooja,Refractory Brick,Residential,Large,Kolkata,East,33517,918,Card,Yes,2023-03-19,2023-03-19 11:36:00,In Progress,New,Phone,No,0,1372,2249,7,Agent D,68,Yes,2,Good,"Sand, Water, Admixture, Gravel",1890
ORD1459,3413,Sanjay,Refractory Brick,Industrial,Small,Chennai,South,40865,1520,Cash,Yes,2023-08-19,2023-08-19 14:19:00,Completed,New,Website,No,0,1379,5213,1,Agent C,311,No,2,Very Poor,"Cement, Water",1790
ORD1460,6330,Sanjay,Refractory Brick,Residential,Small,Bangalore,South,51011,1206,Card,No,2023-06-17,2023-06-17 23:27:00,Pending,Returning,Website,Yes,3089,1692,6933,9,Agent A,105,No,1,Poor,"Cement, Admixture, Water, Sand",4450
ORD1461,3826,Anita,Clay Brick,Residential,Medium,Delhi,North,49814,1362,Cash,No,2023-03-23,2023-03-23 12:40:00,Completed,Returning,Walk-in,No,0,2890,6254,8,Agent A,358,No,3,Poor,"Admixture, Gravel",2160
ORD1462,7272,Arjun,Concrete Brick,Industrial,Medium,Delhi,North,61842,1053,Card,Yes,2023-11-16,2023-11-16 01:59:00,Pending,Returning,Phone,No,0,1176,5359,3,Agent C,316,Yes,2,Poor,"Cement, Fly Ash, Admixture",3850
ORD1463,5945,Karan,Clay Brick,Commercial,Medium,Delhi,North,18786,630,Cash,No,2023-12-25,2023-12-25 11:32:00,Pending,Returning,Walk-in,Yes,1632,2900,2009,5,Agent B,209,Yes,5,Poor,"Water, Gravel, Fly Ash",1410
ORD1464,7217,Karan,Refractory Brick,Commercial,Medium,Chennai,South,26312,952,Online,No,2023-07-10,2023-07-10 10:34:00,Pending,New,App,Yes,3582,1066,1952,2,Agent B,298,No,1,Average,"Fly Ash, Water",1050
ORD1465,4918,Vikram,Cement Brick,Industrial,Small,Kolkata,East,54112,1500,Online,No,2023-01-04,2023-01-04 12:14:00,Completed,New,App,No,0,2745,7215,6,Agent A,314,Yes,3,Average,"Cement, Admixture",3550
ORD1466,8619,Riya,Refractory Brick,Industrial,Large,Bangalore,South,32779,1047,Online,No,2023-07-09,2023-07-09 11:39:00,Completed,Returning,App,Yes,4763,2484,3309,6,Agent C,178,Yes,2,Good,"Cement, Gravel",1560
ORD1467,4278,Pooja,Concrete Brick,Residential,Large,Chennai,South,66614,1698,Card,No,2023-09-17,2023-09-17 14:12:00,Pending,New,Phone,No,0,2816,7373,4,Agent C,196,Yes,4,Poor,"Gravel, Sand",500
ORD1468,5276,Riya,Fly Ash Brick,Industrial,Medium,Mumbai,West,50260,1234,Card,Yes,2023-09-10,2023-09-10 11:37:00,Pending,Returning,Website,No,0,2299,6629,6,Agent A,129,Yes,4,Excellent,"Water, Gravel, Sand",320
ORD1469,6949,Pooja,Concrete Brick,Residential,Small,Delhi,North,72665,1101,Card,No,2023-02-11,2023-02-11 14:47:00,Completed,New,Walk-in,No,0,2660,6746,9,Agent D,288,Yes,3,Average,"Fly Ash, Sand, Admixture",2040
ORD1470,3297,Sanjay,Concrete Brick,Commercial,Medium,Mumbai,West,43654,1575,Card,No,2023-10-01,2023-10-01 15:45:00,In Progress,Returning,Website,Yes,2858,2847,5859,4,Agent B,199,Yes,5,Very Poor,"Cement, Water, Admixture",1920
ORD1471,2195,Karan,Fly Ash Brick,Industrial,Large,Delhi,North,43478,764,Card,No,2023-09-28,2023-09-28 13:06:00,In Progress,Returning,Phone,Yes,4633,2092,4566,2,Agent D,167,Yes,2,Poor,"Sand, Fly Ash",700
ORD1472,4762,Arjun,Concrete Brick,Commercial,Large,Bangalore,South,40053,866,Card,No,2023-06-06,2023-06-06 16:38:00,Completed,Returning,App,No,0,628,4182,5,Agent D,30,No,4,Excellent,"Gravel, Water, Admixture, Sand",1570
ORD1473,1737,Sanjay,Clay Brick,Commercial,Large,Bangalore,South,30228,1909,Cash,Yes,2023-10-23,2023-10-23 21:02:00,Pending,New,Website,Yes,1415,1844,4374,1,Agent A,226,Yes,2,Excellent,"Admixture, Cement, Sand",1960
ORD1474,4945,Neha,Fly Ash Brick,Residential,Medium,Delhi,North,51497,1831,Card,No,2023-07-05,2023-07-05 23:17:00,In Progress,Returning,Walk-in,Yes,4081,1317,4931,9,Agent C,32,Yes,2,Poor,"Admixture, Cement, Gravel",3600
ORD1475,8195,Arjun,Concrete Brick,Residential,Medium,Delhi,North,25884,1845,Card,No,2023-01-19,2023-01-19 17:54:00,Pending,Returning,Website,Yes,3000,2503,3275,8,Agent C,349,No,4,Very Poor,"Cement, Fly Ash, Water, Admixture",2980
ORD1476,1026,Pooja,Cement Brick,Industrial,Small,Mumbai,West,76950,611,Card,No,2023-06-22,2023-06-22 23:33:00,In Progress,New,Website,Yes,2726,2507,10620,3,Agent B,99,No,3,Excellent,"Cement, Gravel, Admixture",2510
ORD1477,5512,Pooja,Refractory Brick,Industrial,Large,Kolkata,East,49440,1182,Card,Yes,2023-11-21,2023-11-21 23:22:00,Completed,Returning,Walk-in,Yes,402,838,3257,3,Agent C,77,Yes,5,Average,"Gravel, Water, Sand",410
ORD1478,2594,Riya,Concrete Brick,Industrial,Medium,Mumbai,West,29818,716,Card,Yes,2023-06-09,2023-06-09 15:04:00,Completed,New,Website,Yes,4862,1287,1567,4,Agent B,365,No,2,Poor,"Sand, Gravel, Fly Ash, Cement",2670
ORD1479,2749,Sanjay,Fly Ash Brick,Commercial,Small,Bangalore,South,34155,1232,Cash,Yes,2023-12-28,2023-12-28 05:25:00,Pending,Returning,Website,Yes,2951,559,4935,10,Agent D,348,Yes,3,Good,"Admixture, Cement, Sand",2650
ORD1480,8181,Vikram,Concrete Brick,Residential,Large,Delhi,North,58044,1228,Card,Yes,2023-06-12,2023-06-12 13:01:00,Pending,Returning,Walk-in,No,0,1548,3513,5,Agent D,182,No,3,Good,"Gravel, Admixture, Sand, Cement",3400
ORD1481,5245,Neha,Concrete Brick,Commercial,Small,Mumbai,West,34726,714,Cash,Yes,2023-02-24,2023-02-24 17:02:00,In Progress,New,App,Yes,2598,2732,2211,2,Agent B,281,No,1,Average,"Admixture, Gravel",1580
ORD1482,4264,Vikram,Cement Brick,Commercial,Medium,Kolkata,East,64201,998,Card,No,2023-06-13,2023-06-13 15:23:00,Pending,New,Phone,No,0,2000,8807,2,Agent A,344,No,2,Poor,"Water, Sand, Admixture",770
ORD1483,9081,Sanjay,Cement Brick,Commercial,Small,Kolkata,East,49319,1118,Card,Yes,2023-05-12,2023-05-12 07:25:00,In Progress,New,Website,No,0,1520,4171,4,Agent A,231,Yes,5,Good,"Water, Gravel",330
ORD1484,8836,Vikram,Fly Ash Brick,Industrial,Small,Delhi,North,24772,1601,Online,No,2023-06-21,2023-06-21 16:24:00,Completed,Returning,Phone,No,0,1034,3443,6,Agent A,104,No,4,Poor,"Fly Ash, Sand, Gravel, Admixture",1860
ORD1485,7992,Pooja,Fly Ash Brick,Commercial,Medium,Delhi,North,16560,513,Card,Yes,2023-01-15,2023-01-15 06:58:00,Pending,Returning,App,No,0,2220,984,8,Agent B,242,No,1,Poor,"Water, Gravel, Sand, Cement",1210
ORD1486,9613,Vikram,Fly Ash Brick,Commercial,Medium,Chennai,South,21216,1492,Cash,No,2023-03-14,2023-03-14 23:11:00,Pending,Returning,App,Yes,2082,2944,2081,3,Agent D,344,Yes,2,Very Poor,"Water, Cement, Gravel, Admixture",4170
ORD1487,5231,Pooja,Concrete Brick,Commercial,Large,Kolkata,East,44606,1786,Cash,No,2023-04-15,2023-04-15 14:33:00,Pending,Returning,App,Yes,2454,1529,2594,10,Agent A,330,No,2,Excellent,"Gravel, Cement, Sand, Fly Ash",2590
ORD1488,2059,Anita,Clay Brick,Commercial,Large,Mumbai,West,15673,1233,Card,No,2023-03-26,2023-03-26 21:33:00,Pending,New,Walk-in,Yes,3549,1053,1144,3,Agent B,30,Yes,2,Good,"Cement, Water, Fly Ash, Gravel",1760
ORD1489,9608,Neha,Concrete Brick,Industrial,Medium,Chennai,South,56566,1698,Cash,Yes,2023-01-07,2023-01-07 11:03:00,In Progress,Returning,App,No,0,852,6588,3,Agent C,222,No,1,Very Poor,"Admixture, Cement, Fly Ash, Gravel",2490
ORD1490,8112,Pooja,Refractory Brick,Industrial,Large,Kolkata,East,73784,1150,Card,Yes,2023-11-04,2023-11-04 22:03:00,In Progress,Returning,Phone,No,0,2216,9159,2,Agent D,171,Yes,5,Good,"Water, Cement, Admixture, Sand",3800
ORD1491,4045,Arjun,Refractory Brick,Industrial,Medium,Kolkata,East,75500,1072,Card,Yes,2023-11-12,2023-11-12 20:25:00,Completed,New,Walk-in,Yes,2069,976,10285,1,Agent C,289,No,4,Good,"Admixture, Cement",1900
ORD1492,6131,Neha,Refractory Brick,Commercial,Large,Chennai,South,26516,1274,Cash,No,2023-02-23,2023-02-23 17:20:00,Completed,New,Phone,Yes,789,1801,1750,4,Agent A,78,Yes,5,Good,"Admixture, Cement",1550
ORD1493,5981,Neha,Refractory Brick,Industrial,Small,Mumbai,West,66605,624,Card,Yes,2023-04-07,2023-04-07 09:31:00,Pending,Returning,Walk-in,Yes,3714,2422,3464,2,Agent A,54,Yes,4,Very Poor,"Sand, Cement, Water",1860
ORD1494,3474,Pooja,Refractory Brick,Commercial,Medium,Mumbai,West,74925,1733,Cash,No,2023-03-13,2023-03-13 17:21:00,Pending,Returning,Website,No,0,2935,10713,5,Agent D,87,Yes,4,Average,"Admixture, Water, Cement, Fly Ash",1290
ORD1495,5665,Anita,Fly Ash Brick,Residential,Large,Delhi,North,67543,1821,Online,No,2023-04-25,2023-04-25 00:04:00,Pending,Returning,Walk-in,No,0,2630,7769,7,Agent B,51,Yes,4,Good,"Sand, Water",330
ORD1496,5936,Vikram,Cement Brick,Commercial,Large,Kolkata,East,53822,1154,Cash,Yes,2023-09-19,2023-09-19 17:26:00,Pending,Returning,Phone,No,0,2216,4249,6,Agent A,62,Yes,4,Poor,"Fly Ash, Admixture, Cement, Gravel",3210
ORD1497,3875,Pooja,Cement Brick,Commercial,Small,Chennai,South,61484,1358,Card,Yes,2023-12-11,2023-12-11 22:55:00,In Progress,Returning,App,Yes,1214,2377,7311,10,Agent A,219,No,5,Very Poor,"Gravel, Sand",580
ORD1498,2802,Sanjay,Concrete Brick,Industrial,Small,Kolkata,East,33080,1544,Card,No,2023-09-03,2023-09-03 02:21:00,In Progress,New,App,No,0,984,4950,9,Agent B,153,No,1,Good,"Admixture, Fly Ash, Water",2820
ORD1499,3872,Neha,Clay Brick,Residential,Medium,Chennai,South,23587,1002,Cash,No,2023-08-09,2023-08-09 22:08:00,Pending,Returning,Website,No,0,1885,3445,4,Agent C,253,No,2,Good,"Sand, Water, Admixture, Fly Ash",1610
